order_id,product_id,customer_name,quantity,unit_price,total_sales_amount,product_line,order_date,status,city,country,percentage_share_by_category,order_month,order_quarter,order_year,order_month_number,order_day_of_week
10103,S18_4600,Baane Mini Imports,36,100.0,4228.2,Trucks and Buses,2003-01-29,Shipped,Stavern,Norway,0.4,2003-01-01 00:00:00,2003-01-01 00:00:00,2003-01-01 00:00:00,1,Wednesday
10186,S700_2047,"Double Decker Gift Stores, Ltd",24,99.57,2389.68,Ships,2003-11-14,Shipped,London,UK,0.4,2003-11-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,11,Friday
10233,S700_2610,Tekni Collectables Inc.,29,82.4,2389.6,Ships,2004-03-29,Shipped,Newark,USA,0.4,2004-03-01 00:00:00,2004-01-01 00:00:00,2004-01-01 00:00:00,3,Monday
10189,S12_2823,Toys4GrownUps.com,28,100.0,4512.48,Motorcycles,2003-11-18,Shipped,Pasadena,USA,0.4,2003-11-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,11,Tuesday
10227,S18_2325,"Saveley & Henriot, Co.",46,100.0,7017.76,Vintage Cars,2004-03-02,Shipped,Lyon,France,0.4,2004-03-01 00:00:00,2004-01-01 00:00:00,2004-01-01 00:00:00,3,Tuesday
10326,S700_1138,"Volvo Model Replicas, Co",39,60.0,2340.0,Ships,2004-11-09,Shipped,Lule,Sweden,0.4,2004-11-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,11,Tuesday
10145,S24_1785,Toys4GrownUps.com,40,87.54,3501.6,Planes,2003-08-25,Shipped,Pasadena,USA,0.4,2003-08-01 00:00:00,2003-07-01 00:00:00,2003-01-01 00:00:00,8,Monday
10196,S18_3140,Super Scale Inc.,49,100.0,6893.81,Vintage Cars,2003-11-26,Shipped,New Haven,USA,0.4,2003-11-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,11,Wednesday
10168,S700_2466,Technics Stores Inc.,31,100.0,3431.39,Planes,2003-10-28,Shipped,Burlingame,USA,0.4,2003-10-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,10,Tuesday
10245,S32_1268,Super Scale Inc.,37,100.0,4133.64,Trucks and Buses,2004-05-04,Shipped,New Haven,USA,0.4,2004-05-01 00:00:00,2004-04-01 00:00:00,2004-01-01 00:00:00,5,Tuesday
10126,S32_1268,"Corrida Auto Replicas, Ltd",43,96.31,4141.33,Trucks and Buses,2003-05-28,Shipped,Madrid,Spain,0.4,2003-05-01 00:00:00,2003-04-01 00:00:00,2003-01-01 00:00:00,5,Wednesday
10166,S18_3140,FunGiftIdeas.com,43,100.0,6930.74,Vintage Cars,2003-10-21,Shipped,New Bedford,USA,0.4,2003-10-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,10,Tuesday
10178,S700_4002,Alpha Cognac,45,76.25,3431.25,Planes,2003-11-08,Shipped,Toulouse,France,0.4,2003-11-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,11,Saturday
10352,S700_2047,Auto-Moto Classics Inc.,23,100.0,2352.67,Ships,2004-12-03,Shipped,Brickhaven,USA,0.4,2004-12-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,12,Friday
10308,S24_1785,Mini Classics,31,100.0,3493.7,Planes,2004-10-15,Shipped,White Plains,USA,0.4,2004-10-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,10,Friday
10324,S18_4668,Vitachrome Inc.,38,100.0,6832.02,Vintage Cars,2004-11-05,Shipped,NYC,USA,0.39,2004-11-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,11,Friday
10120,S700_2834,"Australian Collectors, Co.",24,100.0,3417.12,Planes,2003-04-29,Shipped,Melbourne,Australia,0.39,2003-04-01 00:00:00,2003-04-01 00:00:00,2003-01-01 00:00:00,4,Tuesday
10270,S12_1666,Souveniers And Things Co.,28,100.0,4094.72,Trucks and Buses,2004-07-19,Shipped,Chatswood,Australia,0.39,2004-07-01 00:00:00,2004-07-01 00:00:00,2004-01-01 00:00:00,7,Monday
10318,S10_1678,Diecast Classics Inc.,46,94.74,4358.04,Motorcycles,2004-11-02,Shipped,Allentown,USA,0.39,2004-11-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,11,Tuesday
10371,S32_1268,Mini Gifts Distributors Ltd.,26,100.0,4044.04,Trucks and Buses,2005-01-23,Shipped,San Rafael,USA,0.39,2005-01-01 00:00:00,2005-01-01 00:00:00,2005-01-01 00:00:00,1,Sunday
10222,S72_3212,Collectable Mini Designs Co.,36,63.34,2280.24,Ships,2004-02-19,Shipped,San Diego,USA,0.39,2004-02-01 00:00:00,2004-01-01 00:00:00,2004-01-01 00:00:00,2,Thursday
10338,S18_3029,Royale Belge,28,82.58,2312.24,Ships,2004-11-22,Shipped,Charleroi,Belgium,0.39,2004-11-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,11,Monday
10206,S12_1666,Canadian Gift Exchange Network,28,100.0,4056.36,Trucks and Buses,2003-12-05,Shipped,Vancouver,Canada,0.39,2003-12-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,12,Friday
10154,S700_2610,Boards & Toys Co.,36,64.33,2315.88,Ships,2003-10-02,Shipped,Glendale,USA,0.39,2003-10-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,10,Thursday
10201,S24_1578,Mini Wheels Co.,39,100.0,4351.23,Motorcycles,2003-12-01,Shipped,San Francisco,USA,0.39,2003-12-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,12,Monday
10309,S10_1678,Baane Mini Imports,41,100.0,4394.38,Motorcycles,2004-10-15,Shipped,Stavern,Norway,0.39,2004-10-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,10,Friday
10155,S24_3949,"Toys of Finland, Co.",44,77.11,3392.84,Planes,2003-10-06,Shipped,Helsinki,Finland,0.39,2003-10-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,10,Monday
10275,S24_3949,La Rochelle Gifts,41,81.89,3357.49,Planes,2004-07-23,Shipped,Nantes,France,0.39,2004-07-01 00:00:00,2004-07-01 00:00:00,2004-01-01 00:00:00,7,Friday
10329,S10_1678,Land of Toys Inc.,42,100.0,4396.14,Motorcycles,2004-11-15,Shipped,NYC,USA,0.39,2004-11-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,11,Monday
10358,S24_4258,Euro Shopping Channel,41,100.0,6847.0,Vintage Cars,2004-12-10,Shipped,Madrid,Spain,0.39,2004-12-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,12,Friday
10340,S24_4278,Enaco Distributors,40,84.77,3390.8,Planes,2004-11-24,Shipped,Barcelona,Spain,0.39,2004-11-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,11,Wednesday
10235,S700_2466,"Royal Canadian Collectables, Ltd.",38,88.75,3372.5,Planes,2004-04-02,Shipped,Tsawassen,Canada,0.39,2004-04-01 00:00:00,2004-04-01 00:00:00,2004-01-01 00:00:00,4,Friday
10299,S32_4485,"Toys of Finland, Co.",38,100.0,4382.16,Motorcycles,2004-09-30,Shipped,Helsinki,Finland,0.39,2004-09-01 00:00:00,2004-07-01 00:00:00,2004-01-01 00:00:00,9,Thursday
10188,S32_1374,Herkku Gifts,44,98.89,4351.16,Motorcycles,2003-11-18,Shipped,Bergen,Norway,0.39,2003-11-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,11,Tuesday
10133,S18_2581,Euro Shopping Channel,49,69.27,3394.23,Planes,2003-06-27,Shipped,Madrid,Spain,0.39,2003-06-01 00:00:00,2003-04-01 00:00:00,2003-01-01 00:00:00,6,Friday
10142,S700_3505,Mini Gifts Distributors Ltd.,21,100.0,2334.99,Ships,2003-08-08,Shipped,San Rafael,USA,0.39,2003-08-01 00:00:00,2003-07-01 00:00:00,2003-01-01 00:00:00,8,Friday
10328,S700_4002,Rovelli Gifts,39,85.87,3348.93,Planes,2004-11-12,Shipped,Bergamo,Italy,0.39,2004-11-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,11,Friday
10340,S24_2000,Enaco Distributors,55,79.98,4398.9,Motorcycles,2004-11-24,Shipped,Barcelona,Spain,0.39,2004-11-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,11,Wednesday
10150,S12_1666,"Dragon Souveniers, Ltd.",30,100.0,4100.1,Trucks and Buses,2003-09-19,Shipped,Singapore,Singapore,0.39,2003-09-01 00:00:00,2003-07-01 00:00:00,2003-01-01 00:00:00,9,Friday
10232,S700_1938,giftsbymail.co.uk,26,88.34,2296.84,Ships,2004-03-20,Shipped,Cowes,UK,0.39,2004-03-01 00:00:00,2004-01-01 00:00:00,2004-01-01 00:00:00,3,Saturday
10350,S72_3212,Euro Shopping Channel,20,100.0,2244.4,Ships,2004-12-02,Shipped,Madrid,Spain,0.38,2004-12-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,12,Thursday
10207,S32_1268,Diecast Collectables,49,80.9,3964.1,Trucks and Buses,2003-12-09,Shipped,Boston,USA,0.38,2003-12-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,12,Tuesday
10106,S700_1691,Rovelli Gifts,31,100.0,3312.97,Planes,2003-02-17,Shipped,Bergamo,Italy,0.38,2003-02-01 00:00:00,2003-01-01 00:00:00,2003-01-01 00:00:00,2,Monday
10206,S18_1097,Canadian Gift Exchange Network,34,100.0,3966.78,Trucks and Buses,2003-12-05,Shipped,Vancouver,Canada,0.38,2003-12-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,12,Friday
10315,S72_3212,La Rochelle Gifts,40,55.69,2227.6,Ships,2004-10-29,Shipped,Nantes,France,0.38,2004-10-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,10,Friday
10185,S700_2610,Mini Creations Ltd.,39,57.82,2254.98,Ships,2003-11-14,Shipped,New Bedford,USA,0.38,2003-11-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,11,Friday
10198,S24_2841,Cruz & Sons Co.,48,67.82,3255.36,Planes,2003-11-27,Shipped,Makati City,Philippines,0.38,2003-11-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,11,Thursday
10355,S32_4485,Euro Shopping Channel,40,100.0,4326.8,Motorcycles,2004-12-07,Shipped,Madrid,Spain,0.38,2004-12-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,12,Tuesday
10106,S700_3167,Rovelli Gifts,44,74.4,3273.6,Planes,2003-02-17,Shipped,Bergamo,Italy,0.38,2003-02-01 00:00:00,2003-01-01 00:00:00,2003-01-01 00:00:00,2,Monday
10120,S700_3167,"Australian Collectors, Co.",43,76.0,3268.0,Planes,2003-04-29,Shipped,Melbourne,Australia,0.38,2003-04-01 00:00:00,2003-04-01 00:00:00,2003-01-01 00:00:00,4,Tuesday
10276,S32_4485,Online Mini Collectables,38,100.0,4304.64,Motorcycles,2004-08-02,Shipped,Brickhaven,USA,0.38,2004-08-01 00:00:00,2004-07-01 00:00:00,2004-01-01 00:00:00,8,Monday
10220,S50_1392,"Clover Collections, Co.",37,100.0,3983.05,Trucks and Buses,2004-02-12,Shipped,Dublin,Ireland,0.38,2004-02-01 00:00:00,2004-01-01 00:00:00,2004-01-01 00:00:00,2,Thursday
10308,S24_3949,Mini Classics,43,76.43,3286.49,Planes,2004-10-15,Shipped,White Plains,USA,0.38,2004-10-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,10,Friday
10384,S24_2011,Corporate Gift Ideas Co.,28,80.54,2255.12,Ships,2005-02-23,Shipped,San Francisco,USA,0.38,2005-02-01 00:00:00,2005-01-01 00:00:00,2005-01-01 00:00:00,2,Wednesday
10263,S24_1578,Gift Depot Inc.,42,100.0,4307.52,Motorcycles,2004-06-28,Shipped,Bridgewater,USA,0.38,2004-06-01 00:00:00,2004-04-01 00:00:00,2004-01-01 00:00:00,6,Monday
10221,S700_1938,Petit Auto,23,97.0,2231.0,Ships,2004-02-18,Shipped,Bruxelles,Belgium,0.38,2004-02-01 00:00:00,2004-01-01 00:00:00,2004-01-01 00:00:00,2,Wednesday
10282,S18_3140,Mini Gifts Distributors Ltd.,43,100.0,6695.53,Vintage Cars,2004-08-20,Shipped,San Rafael,USA,0.38,2004-08-01 00:00:00,2004-07-01 00:00:00,2004-01-01 00:00:00,8,Friday
10353,S700_2834,Gift Ideas Corp.,48,68.8,3302.4,Planes,2004-12-04,Shipped,Glendale,USA,0.38,2004-12-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,12,Saturday
10400,S18_3029,The Sharp Gifts Warehouse,30,74.84,2245.2,Ships,2005-04-01,Shipped,San Jose,USA,0.38,2005-04-01 00:00:00,2005-04-01 00:00:00,2005-01-01 00:00:00,4,Friday
10370,S18_2319,"Anna's Decorations, Ltd",22,100.0,3949.0,Trucks and Buses,2005-01-20,Shipped,North Sydney,Australia,0.38,2005-01-01 00:00:00,2005-01-01 00:00:00,2005-01-01 00:00:00,1,Thursday
10103,S18_1097,Baane Mini Imports,35,100.0,3920.0,Trucks and Buses,2003-01-29,Shipped,Stavern,Norway,0.38,2003-01-01 00:00:00,2003-01-01 00:00:00,2003-01-01 00:00:00,1,Wednesday
10230,S50_1392,"Blauer See Auto, Co.",34,100.0,3974.94,Trucks and Buses,2004-03-15,Shipped,Frankfurt,Germany,0.38,2004-03-01 00:00:00,2004-01-01 00:00:00,2004-01-01 00:00:00,3,Monday
10259,S32_1268,Handji Gifts& Co,45,86.68,3900.6,Trucks and Buses,2004-06-15,Shipped,Singapore,Singapore,0.37,2004-06-01 00:00:00,2004-04-01 00:00:00,2004-01-01 00:00:00,6,Tuesday
10153,S700_3962,Euro Shopping Channel,20,100.0,2204.6,Ships,2003-09-28,Shipped,Madrid,Spain,0.37,2003-09-01 00:00:00,2003-07-01 00:00:00,2003-01-01 00:00:00,9,Sunday
10168,S10_4698,Technics Stores Inc.,20,100.0,4183.0,Motorcycles,2003-10-28,Shipped,Burlingame,USA,0.37,2003-10-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,10,Tuesday
10235,S32_1374,"Royal Canadian Collectables, Ltd.",41,100.0,4177.49,Motorcycles,2004-04-02,Shipped,Tsawassen,Canada,0.37,2004-04-01 00:00:00,2004-04-01 00:00:00,2004-01-01 00:00:00,4,Friday
10237,S12_2823,Vitachrome Inc.,32,100.0,4193.28,Motorcycles,2004-04-05,Shipped,NYC,USA,0.37,2004-04-01 00:00:00,2004-04-01 00:00:00,2004-01-01 00:00:00,4,Monday
10299,S12_2823,"Toys of Finland, Co.",24,100.0,4157.04,Motorcycles,2004-09-30,Shipped,Helsinki,Finland,0.37,2004-09-01 00:00:00,2004-07-01 00:00:00,2004-01-01 00:00:00,9,Thursday
10223,S700_2834,"Australian Collectors, Co.",29,100.0,3199.86,Planes,2004-02-20,Shipped,Melbourne,Australia,0.37,2004-02-01 00:00:00,2004-01-01 00:00:00,2004-01-01 00:00:00,2,Friday
10126,S18_1097,"Corrida Auto Replicas, Ltd",38,100.0,3857.0,Trucks and Buses,2003-05-28,Shipped,Madrid,Spain,0.37,2003-05-01 00:00:00,2003-04-01 00:00:00,2003-01-01 00:00:00,5,Wednesday
10357,S18_1097,Mini Gifts Distributors Ltd.,39,98.0,3822.0,Trucks and Buses,2004-12-10,Shipped,San Rafael,USA,0.37,2004-12-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,12,Friday
10370,S18_1097,"Anna's Decorations, Ltd",27,100.0,3911.49,Trucks and Buses,2005-01-20,Shipped,North Sydney,Australia,0.37,2005-01-01 00:00:00,2005-01-01 00:00:00,2005-01-01 00:00:00,1,Thursday
10117,S72_3212,"Dragon Souveniers, Ltd.",50,43.68,2184.0,Ships,2003-04-16,Shipped,Singapore,Singapore,0.37,2003-04-01 00:00:00,2003-04-01 00:00:00,2003-01-01 00:00:00,4,Wednesday
10275,S700_3167,La Rochelle Gifts,43,73.6,3164.8,Planes,2004-07-23,Shipped,Nantes,France,0.37,2004-07-01 00:00:00,2004-07-01 00:00:00,2004-01-01 00:00:00,7,Friday
10383,S18_2319,Euro Shopping Channel,27,100.0,3843.99,Trucks and Buses,2005-02-22,Shipped,Madrid,Spain,0.37,2005-02-01 00:00:00,2005-01-01 00:00:00,2005-01-01 00:00:00,2,Tuesday
10159,S10_4698,Corporate Gift Ideas Co.,22,100.0,4132.7,Motorcycles,2003-10-10,Shipped,San Francisco,USA,0.37,2003-10-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,10,Friday
10387,S32_1374,"Dragon Souveniers, Ltd.",44,94.9,4175.6,Motorcycles,2005-03-02,Shipped,Singapore,Singapore,0.37,2005-03-01 00:00:00,2005-01-01 00:00:00,2005-01-01 00:00:00,3,Wednesday
10374,S24_1578,"Australian Gift Network, Co",38,100.0,4197.1,Motorcycles,2005-02-02,Shipped,South Brisbane,Australia,0.37,2005-02-01 00:00:00,2005-01-01 00:00:00,2005-01-01 00:00:00,2,Wednesday
10324,S24_2300,Vitachrome Inc.,31,100.0,3820.44,Trucks and Buses,2004-11-05,Shipped,NYC,USA,0.37,2004-11-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,11,Friday
10106,S24_3949,Rovelli Gifts,50,64.83,3241.5,Planes,2003-02-17,Shipped,Bergamo,Italy,0.37,2003-02-01 00:00:00,2003-01-01 00:00:00,2003-01-01 00:00:00,2,Monday
10235,S24_4278,"Royal Canadian Collectables, Ltd.",40,81.14,3245.6,Planes,2004-04-02,Shipped,Tsawassen,Canada,0.37,2004-04-01 00:00:00,2004-04-01 00:00:00,2004-01-01 00:00:00,4,Friday
10275,S10_1678,La Rochelle Gifts,45,92.83,4177.35,Motorcycles,2004-07-23,Shipped,Nantes,France,0.37,2004-07-01 00:00:00,2004-07-01 00:00:00,2004-01-01 00:00:00,7,Friday
10222,S700_4002,Collectable Mini Designs Co.,43,74.03,3183.29,Planes,2004-02-19,Shipped,San Diego,USA,0.37,2004-02-01 00:00:00,2004-01-01 00:00:00,2004-01-01 00:00:00,2,Thursday
10168,S700_4002,Technics Stores Inc.,39,82.91,3233.49,Planes,2003-10-28,Shipped,Burlingame,USA,0.37,2003-10-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,10,Tuesday
10309,S32_4485,Baane Mini Imports,50,84.7,4235.0,Motorcycles,2004-10-15,Shipped,Stavern,Norway,0.37,2004-10-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,10,Friday
10135,S50_4713,Mini Gifts Distributors Ltd.,44,96.0,4224.0,Motorcycles,2003-07-02,Shipped,San Rafael,USA,0.37,2003-07-01 00:00:00,2003-07-01 00:00:00,2003-01-01 00:00:00,7,Wednesday
10264,S50_4713,Gifts4AllAges.com,47,89.5,4206.5,Motorcycles,2004-06-30,Shipped,Boston,USA,0.37,2004-06-01 00:00:00,2004-04-01 00:00:00,2004-01-01 00:00:00,6,Wednesday
10197,S700_2047,Enaco Distributors,24,90.52,2172.48,Ships,2003-11-26,Shipped,Barcelona,Spain,0.37,2003-11-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,11,Wednesday
10274,S700_2047,Collectables For Less Inc.,24,90.52,2172.48,Ships,2004-07-21,Shipped,Brickhaven,USA,0.37,2004-07-01 00:00:00,2004-07-01 00:00:00,2004-01-01 00:00:00,7,Wednesday
10350,S700_2610,Euro Shopping Channel,29,75.35,2185.15,Ships,2004-12-02,Shipped,Madrid,Spain,0.37,2004-12-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,12,Thursday
10261,S700_3505,Quebec Home Shopping Network,25,88.15,2203.75,Ships,2004-06-17,Shipped,Montreal,Canada,0.37,2004-06-01 00:00:00,2004-04-01 00:00:00,2004-01-01 00:00:00,6,Thursday
10361,S700_2834,Souveniers And Things Co.,44,72.42,3186.48,Planes,2004-12-17,Shipped,Chatswood,Australia,0.37,2004-12-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,12,Friday
10222,S700_2466,Collectable Mini Designs Co.,37,87.75,3246.75,Planes,2004-02-19,Shipped,San Diego,USA,0.37,2004-02-01 00:00:00,2004-01-01 00:00:00,2004-01-01 00:00:00,2,Thursday
10275,S18_2581,La Rochelle Gifts,35,90.39,3163.65,Planes,2004-07-23,Shipped,Nantes,France,0.37,2004-07-01 00:00:00,2004-07-01 00:00:00,2004-01-01 00:00:00,7,Friday
10125,S18_2795,"Australian Collectors, Co.",34,100.0,6483.46,Vintage Cars,2003-05-21,Shipped,Melbourne,Australia,0.37,2003-05-01 00:00:00,2003-04-01 00:00:00,2003-01-01 00:00:00,5,Wednesday
10397,S72_3212,Alpha Cognac,34,62.24,2116.16,Ships,2005-03-28,Shipped,Toulouse,France,0.36,2005-03-01 00:00:00,2005-01-01 00:00:00,2005-01-01 00:00:00,3,Monday
10398,S700_4002,Reims Collectables,36,87.36,3144.96,Planes,2005-03-30,Shipped,Reims,France,0.36,2005-03-01 00:00:00,2005-01-01 00:00:00,2005-01-01 00:00:00,3,Wednesday
10197,S72_3212,Enaco Distributors,42,50.23,2109.66,Ships,2003-11-26,Shipped,Barcelona,Spain,0.36,2003-11-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,11,Wednesday
10211,S32_4485,Auto Canal Petit,37,100.0,4040.03,Motorcycles,2004-01-15,Shipped,Paris,France,0.36,2004-01-01 00:00:00,2004-01-01 00:00:00,2004-01-01 00:00:00,1,Thursday
10273,S700_1938,Petit Auto,21,100.0,2146.2,Ships,2004-07-21,Shipped,Bruxelles,Belgium,0.36,2004-07-01 00:00:00,2004-07-01 00:00:00,2004-01-01 00:00:00,7,Wednesday
10331,S32_2206,Motor Mint Distributors Inc.,28,100.0,4102.56,Motorcycles,2004-11-17,Shipped,Philadelphia,USA,0.36,2004-11-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,11,Wednesday
10353,S24_4278,Gift Ideas Corp.,35,89.9,3146.5,Planes,2004-12-04,Shipped,Glendale,USA,0.36,2004-12-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,12,Saturday
10308,S10_2016,Mini Classics,34,100.0,4043.96,Motorcycles,2004-10-15,Shipped,White Plains,USA,0.36,2004-10-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,10,Friday
10285,S10_1678,Marta's Replicas Co.,36,100.0,4099.68,Motorcycles,2004-08-27,Shipped,Cambridge,USA,0.36,2004-08-01 00:00:00,2004-07-01 00:00:00,2004-01-01 00:00:00,8,Friday
10261,S700_1138,Quebec Home Shopping Network,34,62.0,2108.0,Ships,2004-06-17,Shipped,Montreal,Canada,0.36,2004-06-01 00:00:00,2004-04-01 00:00:00,2004-01-01 00:00:00,6,Thursday
10199,S700_3167,West Coast Collectables Co.,38,82.4,3131.2,Planes,2003-12-01,Shipped,Burbank,USA,0.36,2003-12-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,12,Monday
10324,S24_4258,Vitachrome Inc.,33,100.0,6267.69,Vintage Cars,2004-11-05,Shipped,NYC,USA,0.36,2004-11-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,11,Friday
10145,S24_1578,Toys4GrownUps.com,43,95.8,4119.4,Motorcycles,2003-08-25,Shipped,Pasadena,USA,0.36,2003-08-01 00:00:00,2003-07-01 00:00:00,2003-01-01 00:00:00,8,Monday
10229,S18_2319,Mini Gifts Distributors Ltd.,26,100.0,3765.32,Trucks and Buses,2004-03-11,Shipped,San Rafael,USA,0.36,2004-03-01 00:00:00,2004-01-01 00:00:00,2004-01-01 00:00:00,3,Thursday
10308,S700_2466,Mini Classics,35,88.75,3106.25,Planes,2004-10-15,Shipped,White Plains,USA,0.36,2004-10-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,10,Friday
10104,S18_2319,Euro Shopping Channel,29,100.0,3772.61,Trucks and Buses,2003-01-31,Shipped,Madrid,Spain,0.36,2003-01-01 00:00:00,2003-01-01 00:00:00,2003-01-01 00:00:00,1,Friday
10318,S18_2581,Diecast Classics Inc.,31,100.0,3116.43,Planes,2004-11-02,Shipped,Allentown,USA,0.36,2004-11-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,11,Tuesday
10319,S12_2823,Microscale Inc.,30,100.0,4111.8,Motorcycles,2004-11-03,Shipped,NYC,USA,0.36,2004-11-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,11,Wednesday
10201,S12_2823,Mini Wheels Co.,25,100.0,4029.0,Motorcycles,2003-12-01,Shipped,San Francisco,USA,0.36,2003-12-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,12,Monday
10223,S10_1678,"Australian Collectors, Co.",37,100.0,3965.66,Motorcycles,2004-02-20,Shipped,Melbourne,Australia,0.35,2004-02-01 00:00:00,2004-01-01 00:00:00,2004-01-01 00:00:00,2,Friday
10110,S18_1749,"AV Stores, Co.",42,100.0,6069.0,Vintage Cars,2003-03-18,Shipped,Manchester,UK,0.35,2003-03-01 00:00:00,2003-01-01 00:00:00,2003-01-01 00:00:00,3,Tuesday
10195,S18_2319,Mini Classics,35,100.0,3608.15,Trucks and Buses,2003-11-25,Shipped,White Plains,USA,0.35,2003-11-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,11,Tuesday
10106,S18_2581,Rovelli Gifts,34,90.39,3073.26,Planes,2003-02-17,Shipped,Bergamo,Italy,0.35,2003-02-01 00:00:00,2003-01-01 00:00:00,2003-01-01 00:00:00,2,Monday
10283,S18_3029,"Royal Canadian Collectables, Ltd.",21,98.06,2059.26,Ships,2004-08-20,Shipped,Tsawassen,Canada,0.35,2004-08-01 00:00:00,2004-07-01 00:00:00,2004-01-01 00:00:00,8,Friday
10145,S24_2000,Toys4GrownUps.com,47,83.03,3902.41,Motorcycles,2003-08-25,Shipped,Pasadena,USA,0.35,2003-08-01 00:00:00,2003-07-01 00:00:00,2003-01-01 00:00:00,8,Monday
10103,S24_2300,Baane Mini Imports,36,100.0,3680.28,Trucks and Buses,2003-01-29,Shipped,Stavern,Norway,0.35,2003-01-01 00:00:00,2003-01-01 00:00:00,2003-01-01 00:00:00,1,Wednesday
10250,S24_3949,The Sharp Gifts Warehouse,40,75.06,3002.4,Planes,2004-05-11,Shipped,San Jose,USA,0.35,2004-05-01 00:00:00,2004-04-01 00:00:00,2004-01-01 00:00:00,5,Tuesday
10169,S32_4485,"Anna's Decorations, Ltd",34,100.0,3920.88,Motorcycles,2003-11-04,Shipped,North Sydney,Australia,0.35,2003-11-01 00:00:00,2003-10-01 00:00:00,2003-01-01 00:00:00,11,Tuesday
10356,S50_4713,Lyon Souveniers,26,100.0,3937.7,Motorcycles,2004-12-09,Shipped,Paris,France,0.35,2004-12-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,12,Thursday
10293,S700_1938,Amica Models & Co.,29,71.89,2084.81,Ships,2004-09-09,Shipped,Torino,Italy,0.35,2004-09-01 00:00:00,2004-07-01 00:00:00,2004-01-01 00:00:00,9,Thursday
10306,S72_3212,"AV Stores, Co.",35,59.51,2082.85,Ships,2004-10-14,Shipped,Manchester,UK,0.35,2004-10-01 00:00:00,2004-10-01 00:00:00,2004-01-01 00:00:00,10,Thursday
10142,S18_3140,Mini Gifts Distributors Ltd.,47,100.0,6034.33,Vintage Cars,2003-08-08,Shipped,San Rafael,USA,0.35,2003-08-01 00:00:00,2003-07-01 00:00:00,2003-01-01 00:00:00,8,Friday
